OrderID,Stage,Location,StageStart,StageEnd
1490,Delivery,Customer,2024-06-17 02:00:00,2024-06-20 04:00:00
1491,Receive,N/A,2024-06-11 08:00:00,2024-06-11 16:00:00
1491,WH_MAIN,WH_MAIN,2024-06-11 16:00:00,2024-06-12 04:00:00
1491,WH_SUB,K3,2024-06-12 04:00:00,2024-06-15 04:00:00
1491,Delivery,Customer,2024-06-15 04:00:00,2024-06-17 21:00:00
1492,Receive,N/A,2024-06-14 08:00:00,2024-06-14 11:00:00
1492,WH_MAIN,WH_MAIN,2024-06-14 11:00:00,2024-06-14 17:00:00
1492,WH_SUB,K3,2024-06-14 17:00:00,2024-06-17 04:00:00
1492,Delivery,Customer,2024-06-17 04:00:00,2024-06-19 22:00:00
1493,Receive,N/A,2024-06-29 08:00:00,2024-06-29 17:00:00
1493,WH_MAIN,WH_MAIN,2024-06-29 17:00:00,2024-06-29 23:00:00
1493,WH_SUB,K2,2024-06-29 23:00:00,2024-07-01 10:00:00
1493,Delivery,Customer,2024-07-01 10:00:00,2024-07-04 00:00:00
1494,Receive,N/A,2024-06-20 08:00:00,2024-06-20 18:00:00
1494,WH_MAIN,WH_MAIN,2024-06-20 18:00:00,2024-06-21 12:00:00
1494,WH_SUB,K1,2024-06-21 12:00:00,2024-06-24 04:00:00
1494,Delivery,Customer,2024-06-24 04:00:00,2024-06-26 14:00:00
1495,Receive,N/A,2024-06-17 08:00:00,2024-06-17 11:00:00
1495,WH_MAIN,WH_MAIN,2024-06-17 11:00:00,2024-06-18 01:00:00
1495,WH_SUB,K1,2024-06-18 01:00:00,2024-06-20 15:00:00
1495,Delivery,Customer,2024-06-20 15:00:00,2024-06-23 10:00:00
1496,Receive,N/A,2024-06-10 08:00:00,2024-06-10 15:00:00
1496,WH_MAIN,WH_MAIN,2024-06-10 15:00:00,2024-06-10 22:00:00
1496,WH_SUB,K4,2024-06-10 22:00:00,2024-06-13 02:00:00
1496,Delivery,Customer,2024-06-13 02:00:00,2024-06-15 17:00:00
1497,Receive,N/A,2024-06-15 08:00:00,2024-06-15 17:00:00
1497,WH_MAIN,WH_MAIN,2024-06-15 17:00:00,2024-06-16 07:00:00
1497,WH_SUB,K3,2024-06-16 07:00:00,2024-06-17 18:00:00
1497,Delivery,Customer,2024-06-17 18:00:00,2024-06-19 18:00:00
1498,Receive,N/A,2024-06-14 08:00:00,2024-06-14 16:00:00
1498,WH_MAIN,WH_MAIN,2024-06-14 16:00:00,2024-06-15 07:00:00
1498,WH_SUB,K3,2024-06-15 07:00:00,2024-06-17 19:00:00
1498,Delivery,Customer,2024-06-17 19:00:00,2024-06-21 19:00:00
1499,Receive,N/A,2024-06-01 08:00:00,2024-06-01 18:00:00
1499,WH_MAIN,WH_MAIN,2024-06-01 18:00:00,2024-06-02 08:00:00
1499,WH_SUB,K4,2024-06-02 08:00:00,2024-06-04 21:00:00
1499,Delivery,Customer,2024-06-04 21:00:00,2024-06-08 15:00:00
1500,Receive,N/A,2024-06-13 08:00:00,2024-06-13 11:00:00
1500,WH_MAIN,WH_MAIN,2024-06-13 11:00:00,2024-06-14 05:00:00
1500,WH_SUB,K3,2024-06-14 05:00:00,2024-06-15 13:00:00
1500,Delivery,Customer,2024-06-15 13:00:00,2024-06-18 18:00:00
1501,Receive,N/A,2024-06-04 08:00:00,2024-06-04 11:00:00
1501,WH_MAIN,WH_MAIN,2024-06-04 11:00:00,2024-06-04 19:00:00
1501,WH_SUB,K1,2024-06-04 19:00:00,2024-06-06 22:00:00
1501,Delivery,Customer,2024-06-06 22:00:00,2024-06-10 14:00:00
1502,Receive,N/A,2024-06-07 08:00:00,2024-06-07 16:00:00
1502,WH_MAIN,WH_MAIN,2024-06-07 16:00:00,2024-06-08 07:00:00
1502,WH_SUB,K3,2024-06-08 07:00:00,2024-06-10 18:00:00
1502,Delivery,Customer,2024-06-10 18:00:00,2024-06-13 17:00:00
1503,Receive,N/A,2024-07-05 08:00:00,2024-07-05 16:00:00
1503,WH_MAIN,WH_MAIN,2024-07-05 16:00:00,2024-07-06 09:00:00
1503,WH_SUB,K3,2024-07-06 09:00:00,2024-07-08 21:00:00
1503,Delivery,Customer,2024-07-08 21:00:00,2024-07-12 09:00:00
1504,Receive,N/A,2024-07-30 08:00:00,2024-07-30 17:00:00
1504,WH_MAIN,WH_MAIN,2024-07-30 17:00:00,2024-07-31 02:00:00
1504,WH_SUB,K2,2024-07-31 02:00:00,2024-08-01 20:00:00
1504,Delivery,Customer,2024-08-01 20:00:00,2024-08-04 13:00:00
1505,Receive,N/A,2024-07-17 08:00:00,2024-07-17 12:00:00
1505,WH_MAIN,WH_MAIN,2024-07-17 12:00:00,2024-07-18 04:00:00
1505,WH_SUB,K4,2024-07-18 04:00:00,2024-07-19 14:00:00
1505,Delivery,Customer,2024-07-19 14:00:00,2024-07-23 03:00:00
1506,Receive,N/A,2024-07-30 08:00:00,2024-07-30 14:00:00
1506,WH_MAIN,WH_MAIN,2024-07-30 14:00:00,2024-07-30 23:00:00
1506,WH_SUB,K3,2024-07-30 23:00:00,2024-08-01 10:00:00
1506,Delivery,Customer,2024-08-01 10:00:00,2024-08-04 16:00:00
1507,Receive,N/A,2024-07-19 08:00:00,2024-07-19 13:00:00
1507,WH_MAIN,WH_MAIN,2024-07-19 13:00:00,2024-07-19 20:00:00
1507,WH_SUB,K3,2024-07-19 20:00:00,2024-07-21 00:00:00
1507,Delivery,Customer,2024-07-21 00:00:00,2024-07-23 23:00:00
1508,Receive,N/A,2024-07-08 08:00:00,2024-07-08 12:00:00
1509,Receive,N/A,2024-07-11 08:00:00,2024-07-11 13:00:00
1509,WH_MAIN,WH_MAIN,2024-07-11 13:00:00,2024-07-12 00:00:00
1509,WH_SUB,K2,2024-07-12 00:00:00,2024-07-14 18:00:00
1509,Delivery,Customer,2024-07-14 18:00:00,2024-07-18 11:00:00
1510,Receive,N/A,2024-07-04 08:00:00,2024-07-04 12:00:00
1510,WH_MAIN,WH_MAIN,2024-07-04 12:00:00,2024-07-05 04:00:00
1510,WH_SUB,K1,2024-07-05 04:00:00,2024-07-06 18:00:00
1510,Delivery,Customer,2024-07-06 18:00:00,2024-07-10 11:00:00
1511,Receive,N/A,2024-07-10 08:00:00,2024-07-10 14:00:00
1511,WH_MAIN,WH_MAIN,2024-07-10 14:00:00,2024-07-11 00:00:00
1511,WH_SUB,K2,2024-07-11 00:00:00,2024-07-13 12:00:00
1511,Delivery,Customer,2024-07-13 12:00:00,2024-07-15 17:00:00
1512,Receive,N/A,2024-07-23 08:00:00,2024-07-23 13:00:00
1513,Receive,N/A,2024-07-01 08:00:00,2024-07-01 18:00:00
1514,Receive,N/A,2024-07-27 08:00:00,2024-07-27 13:00:00
1514,WH_MAIN,WH_MAIN,2024-07-27 13:00:00,2024-07-28 00:00:00
1514,WH_SUB,K4,2024-07-28 00:00:00,2024-07-29 04:00:00
1514,Delivery,Customer,2024-07-29 04:00:00,2024-08-02 04:00:00
1515,Receive,N/A,2024-07-23 08:00:00,2024-07-23 11:00:00
1515,WH_MAIN,WH_MAIN,2024-07-23 11:00:00,2024-07-23 21:00:00
1515,WH_SUB,K3,2024-07-23 21:00:00,2024-07-25 19:00:00
1515,Delivery,Customer,2024-07-25 19:00:00,2024-07-29 12:00:00
1516,Receive,N/A,2024-07-10 08:00:00,2024-07-10 11:00:00
1516,WH_MAIN,WH_MAIN,2024-07-10 11:00:00,2024-07-10 19:00:00
1516,WH_SUB,K3,2024-07-10 19:00:00,2024-07-13 19:00:00
1516,Delivery,Customer,2024-07-13 19:00:00,2024-07-17 14:00:00
1517,Receive,N/A,2024-07-29 08:00:00,2024-07-29 14:00:00
1518,Receive,N/A,2024-07-20 08:00:00,2024-07-20 16:00:00
1518,WH_MAIN,WH_MAIN,2024-07-20 16:00:00,2024-07-20 22:00:00
1518,WH_SUB,K2,2024-07-20 22:00:00,2024-07-23 01:00:00
1518,Delivery,Customer,2024-07-23 01:00:00,2024-07-26 11:00:00
1519,Receive,N/A,2024-07-11 08:00:00,2024-07-11 11:00:00
1519,WH_MAIN,WH_MAIN,2024-07-11 11:00:00,2024-07-11 19:00:00
1519,WH_SUB,K3,2024-07-11 19:00:00,2024-07-13 11:00:00
1519,Delivery,Customer,2024-07-13 11:00:00,2024-07-16 04:00:00
1520,Receive,N/A,2024-07-03 08:00:00,2024-07-03 17:00:00
1520,WH_MAIN,WH_MAIN,2024-07-03 17:00:00,2024-07-04 06:00:00
1520,WH_SUB,K3,2024-07-04 06:00:00,2024-07-06 00:00:00
1520,Delivery,Customer,2024-07-06 00:00:00,2024-07-08 20:00:00
1521,Receive,N/A,2024-07-15 08:00:00,2024-07-15 17:00:00
1521,WH_MAIN,WH_MAIN,2024-07-15 17:00:00,2024-07-15 23:00:00
1521,WH_SUB,K2,2024-07-15 23:00:00,2024-07-18 11:00:00
1521,Delivery,Customer,2024-07-18 11:00:00,2024-07-21 05:00:00
1522,Receive,N/A,2024-07-07 08:00:00,2024-07-07 14:00:00
1522,WH_MAIN,WH_MAIN,2024-07-07 14:00:00,2024-07-08 01:00:00
1522,WH_SUB,K1,2024-07-08 01:00:00,2024-07-10 23:00:00
1522,Delivery,Customer,2024-07-10 23:00:00,2024-07-13 19:00:00
1523,Receive,N/A,2024-07-28 08:00:00,2024-07-28 15:00:00
1523,WH_MAIN,WH_MAIN,2024-07-28 15:00:00,2024-07-29 08:00:00
1523,WH_SUB,K1,2024-07-29 08:00:00,2024-07-30 12:00:00
1523,Delivery,Customer,2024-07-30 12:00:00,2024-08-02 07:00:00
1524,Receive,N/A,2024-07-31 08:00:00,2024-07-31 18:00:00
1524,WH_MAIN,WH_MAIN,2024-07-31 18:00:00,2024-08-01 11:00:00
1524,WH_SUB,K1,2024-08-01 11:00:00,2024-08-02 16:00:00
1524,Delivery,Customer,2024-08-02 16:00:00,2024-08-05 10:00:00
1525,Receive,N/A,2024-07-15 08:00:00,2024-07-15 13:00:00
1525,WH_MAIN,WH_MAIN,2024-07-15 13:00:00,2024-07-16 01:00:00
1525,WH_SUB,K2,2024-07-16 01:00:00,2024-07-18 12:00:00
1525,Delivery,Customer,2024-07-18 12:00:00,2024-07-21 20:00:00
1526,Receive,N/A,2024-07-01 08:00:00,2024-07-01 17:00:00
1526,WH_MAIN,WH_MAIN,2024-07-01 17:00:00,2024-07-02 09:00:00
1526,WH_SUB,K3,2024-07-02 09:00:00,2024-07-04 01:00:00
1526,Delivery,Customer,2024-07-04 01:00:00,2024-07-06 14:00:00
1527,Receive,N/A,2024-07-19 08:00:00,2024-07-19 11:00:00
1527,WH_MAIN,WH_MAIN,2024-07-19 11:00:00,2024-07-19 20:00:00
1527,WH_SUB,K4,2024-07-19 20:00:00,2024-07-21 02:00:00
1528,Receive,N/A,2024-07-12 08:00:00,2024-07-12 18:00:00
1528,WH_MAIN,WH_MAIN,2024-07-12 18:00:00,2024-07-13 12:00:00
1528,WH_SUB,K2,2024-07-13 12:00:00,2024-07-15 04:00:00
1528,Delivery,Customer,2024-07-15 04:00:00,2024-07-18 12:00:00
1529,Receive,N/A,2024-07-09 08:00:00,2024-07-09 17:00:00
1529,WH_MAIN,WH_MAIN,2024-07-09 17:00:00,2024-07-10 04:00:00
1529,WH_SUB,K3,2024-07-10 04:00:00,2024-07-11 08:00:00
1529,Delivery,Customer,2024-07-11 08:00:00,2024-07-15 05:00:00
1530,Receive,N/A,2024-07-15 08:00:00,2024-07-15 16:00:00
1530,WH_MAIN,WH_MAIN,2024-07-15 16:00:00,2024-07-16 03:00:00
1530,WH_SUB,K1,2024-07-16 03:00:00,2024-07-18 07:00:00
1530,Delivery,Customer,2024-07-18 07:00:00,2024-07-20 09:00:00
1531,Receive,N/A,2024-07-04 08:00:00,2024-07-04 15:00:00
1531,WH_MAIN,WH_MAIN,2024-07-04 15:00:00,2024-07-05 01:00:00
1531,WH_SUB,K4,2024-07-05 01:00:00,2024-07-06 16:00:00
1531,Delivery,Customer,2024-07-06 16:00:00,2024-07-10 08:00:00
1532,Receive,N/A,2024-07-10 08:00:00,2024-07-10 17:00:00
1532,WH_MAIN,WH_MAIN,2024-07-10 17:00:00,2024-07-11 07:00:00
1532,WH_SUB,K2,2024-07-11 07:00:00,2024-07-14 05:00:00
1533,Receive,N/A,2024-07-24 08:00:00,2024-07-24 11:00:00
1533,WH_MAIN,WH_MAIN,2024-07-24 11:00:00,2024-07-24 17:00:00
1533,WH_SUB,K1,2024-07-24 17:00:00,2024-07-27 08:00:00
1533,Delivery,Customer,2024-07-27 08:00:00,2024-07-29 14:00:00
1534,Receive,N/A,2024-07-28 08:00:00,2024-07-28 12:00:00
1534,WH_MAIN,WH_MAIN,2024-07-28 12:00:00,2024-07-29 02:00:00
1534,WH_SUB,K3,2024-07-29 02:00:00,2024-07-31 14:00:00
1534,Delivery,Customer,2024-07-31 14:00:00,2024-08-04 02:00:00
1535,Receive,N/A,2024-07-11 08:00:00,2024-07-11 17:00:00
1535,WH_MAIN,WH_MAIN,2024-07-11 17:00:00,2024-07-12 10:00:00
1535,WH_SUB,K1,2024-07-12 10:00:00,2024-07-13 18:00:00
1535,Delivery,Customer,2024-07-13 18:00:00,2024-07-17 05:00:00
1536,Receive,N/A,2024-07-08 08:00:00,2024-07-08 12:00:00
1536,WH_MAIN,WH_MAIN,2024-07-08 12:00:00,2024-07-09 01:00:00
1536,WH_SUB,K1,2024-07-09 01:00:00,2024-07-10 23:00:00
1536,Delivery,Customer,2024-07-10 23:00:00,2024-07-14 20:00:00
1537,Receive,N/A,2024-07-18 08:00:00,2024-07-18 13:00:00
1537,WH_MAIN,WH_MAIN,2024-07-18 13:00:00,2024-07-19 00:00:00
1537,WH_SUB,K2,2024-07-19 00:00:00,2024-07-20 10:00:00
1537,Delivery,Customer,2024-07-20 10:00:00,2024-07-22 12:00:00
1538,Receive,N/A,2024-07-31 08:00:00,2024-07-31 11:00:00
1538,WH_MAIN,WH_MAIN,2024-07-31 11:00:00,2024-07-31 19:00:00
1538,WH_SUB,K2,2024-07-31 19:00:00,2024-08-03 08:00:00
1538,Delivery,Customer,2024-08-03 08:00:00,2024-08-06 23:00:00
1539,Receive,N/A,2024-07-24 08:00:00,2024-07-24 10:00:00
1539,WH_MAIN,WH_MAIN,2024-07-24 10:00:00,2024-07-25 01:00:00
1539,WH_SUB,K3,2024-07-25 01:00:00,2024-07-26 16:00:00
1539,Delivery,Customer,2024-07-26 16:00:00,2024-07-28 17:00:00
1540,Receive,N/A,2024-07-06 08:00:00,2024-07-06 11:00:00
1540,WH_MAIN,WH_MAIN,2024-07-06 11:00:00,2024-07-07 00:00:00
1540,WH_SUB,K3,2024-07-07 00:00:00,2024-07-09 22:00:00
1540,Delivery,Customer,2024-07-09 22:00:00,2024-07-13 07:00:00
1541,Receive,N/A,2024-07-19 08:00:00,2024-07-19 16:00:00
1541,WH_MAIN,WH_MAIN,2024-07-19 16:00:00,2024-07-20 04:00:00
1541,WH_SUB,K4,2024-07-20 04:00:00,2024-07-21 17:00:00
1541,Delivery,Customer,2024-07-21 17:00:00,2024-07-24 19:00:00
1542,Receive,N/A,2024-07-01 08:00:00,2024-07-01 15:00:00
1542,WH_MAIN,WH_MAIN,2024-07-01 15:00:00,2024-07-02 01:00:00
1542,WH_SUB,K2,2024-07-02 01:00:00,2024-07-04 15:00:00
1542,Delivery,Customer,2024-07-04 15:00:00,2024-07-08 07:00:00
1543,Receive,N/A,2024-07-24 08:00:00,2024-07-24 14:00:00
1543,WH_MAIN,WH_MAIN,2024-07-24 14:00:00,2024-07-24 22:00:00
1543,WH_SUB,K3,2024-07-24 22:00:00,2024-07-26 16:00:00
1543,Delivery,Customer,2024-07-26 16:00:00,2024-07-29 13:00:00
1544,Receive,N/A,2024-07-11 08:00:00,2024-07-11 10:00:00
1544,WH_MAIN,WH_MAIN,2024-07-11 10:00:00,2024-07-12 01:00:00
1544,WH_SUB,K1,2024-07-12 01:00:00,2024-07-13 10:00:00
1544,Delivery,Customer,2024-07-13 10:00:00,2024-07-16 05:00:00
1545,Receive,N/A,2024-07-19 08:00:00,2024-07-19 11:00:00
1545,WH_MAIN,WH_MAIN,2024-07-19 11:00:00,2024-07-20 04:00:00
1545,WH_SUB,K4,2024-07-20 04:00:00,2024-07-23 01:00:00
1545,Delivery,Customer,2024-07-23 01:00:00,2024-07-26 00:00:00
1546,Receive,N/A,2024-07-15 08:00:00,2024-07-15 15:00:00
1546,WH_MAIN,WH_MAIN,2024-07-15 15:00:00,2024-07-16 00:00:00
1546,WH_SUB,K1,2024-07-16 00:00:00,2024-07-17 22:00:00
1546,Delivery,Customer,2024-07-17 22:00:00,2024-07-20 09:00:00
1547,Receive,N/A,2024-07-12 08:00:00,2024-07-12 16:00:00
1547,WH_MAIN,WH_MAIN,2024-07-12 16:00:00,2024-07-12 23:00:00
1547,WH_SUB,K2,2024-07-12 23:00:00,2024-07-14 16:00:00
1547,Delivery,Customer,2024-07-14 16:00:00,2024-07-17 02:00:00
1548,Receive,N/A,2024-07-05 08:00:00,2024-07-05 18:00:00
1548,WH_MAIN,WH_MAIN,2024-07-05 18:00:00,2024-07-06 08:00:00
1548,WH_SUB,K3,2024-07-06 08:00:00,2024-07-09 08:00:00
1548,Delivery,Customer,2024-07-09 08:00:00,2024-07-12 09:00:00
1549,Receive,N/A,2024-07-26 08:00:00,2024-07-26 11:00:00
1549,WH_MAIN,WH_MAIN,2024-07-26 11:00:00,2024-07-26 22:00:00
1549,WH_SUB,K1,2024-07-26 22:00:00,2024-07-28 20:00:00
1549,Delivery,Customer,2024-07-28 20:00:00,2024-07-31 03:00:00
1550,Receive,N/A,2024-07-03 08:00:00,2024-07-03 18:00:00
1550,WH_MAIN,WH_MAIN,2024-07-03 18:00:00,2024-07-04 11:00:00
1550,WH_SUB,K1,2024-07-04 11:00:00,2024-07-06 15:00:00
1551,Receive,N/A,2024-07-01 08:00:00,2024-07-01 18:00:00
1551,WH_MAIN,WH_MAIN,2024-07-01 18:00:00,2024-07-02 02:00:00
1551,WH_SUB,K4,2024-07-02 02:00:00,2024-07-03 10:00:00
1551,Delivery,Customer,2024-07-03 10:00:00,2024-07-07 05:00:00
1552,Receive,N/A,2024-07-10 08:00:00,2024-07-10 13:00:00
1552,WH_MAIN,WH_MAIN,2024-07-10 13:00:00,2024-07-10 21:00:00
1552,WH_SUB,K1,2024-07-10 21:00:00,2024-07-12 09:00:00
1552,Delivery,Customer,2024-07-12 09:00:00,2024-07-14 14:00:00
1553,Receive,N/A,2024-07-26 08:00:00,2024-07-26 17:00:00
1554,Receive,N/A,2024-07-20 08:00:00,2024-07-20 14:00:00
1554,WH_MAIN,WH_MAIN,2024-07-20 14:00:00,2024-07-21 02:00:00
1554,WH_SUB,K2,2024-07-21 02:00:00,2024-07-23 06:00:00
1554,Delivery,Customer,2024-07-23 06:00:00,2024-07-26 08:00:00
1555,Receive,N/A,2024-07-16 08:00:00,2024-07-16 18:00:00
1555,WH_MAIN,WH_MAIN,2024-07-16 18:00:00,2024-07-17 09:00:00
1555,WH_SUB,K1,2024-07-17 09:00:00,2024-07-20 07:00:00
1555,Delivery,Customer,2024-07-20 07:00:00,2024-07-23 03:00:00
1556,Receive,N/A,2024-07-01 08:00:00,2024-07-01 14:00:00
1557,Receive,N/A,2024-07-14 08:00:00,2024-07-14 10:00:00
1557,WH_MAIN,WH_MAIN,2024-07-14 10:00:00,2024-07-15 00:00:00
1557,WH_SUB,K3,2024-07-15 00:00:00,2024-07-17 05:00:00
1557,Delivery,Customer,2024-07-17 05:00:00,2024-07-20 00:00:00
1558,Receive,N/A,2024-07-21 08:00:00,2024-07-21 12:00:00
1558,WH_MAIN,WH_MAIN,2024-07-21 12:00:00,2024-07-21 22:00:00
1558,WH_SUB,K2,2024-07-21 22:00:00,2024-07-24 15:00:00
1558,Delivery,Customer,2024-07-24 15:00:00,2024-07-28 14:00:00
1559,Receive,N/A,2024-07-20 08:00:00,2024-07-20 16:00:00
1559,WH_MAIN,WH_MAIN,2024-07-20 16:00:00,2024-07-21 06:00:00
1559,WH_SUB,K4,2024-07-21 06:00:00,2024-07-23 16:00:00
1559,Delivery,Customer,2024-07-23 16:00:00,2024-07-26 09:00:00
1560,Receive,N/A,2024-07-20 08:00:00,2024-07-20 12:00:00
1560,WH_MAIN,WH_MAIN,2024-07-20 12:00:00,2024-07-21 05:00:00
1560,WH_SUB,K1,2024-07-21 05:00:00,2024-07-22 11:00:00
1560,Delivery,Customer,2024-07-22 11:00:00,2024-07-25 04:00:00
1561,Receive,N/A,2024-07-28 08:00:00,2024-07-28 14:00:00
1561,WH_MAIN,WH_MAIN,2024-07-28 14:00:00,2024-07-28 21:00:00
1561,WH_SUB,K2,2024-07-28 21:00:00,2024-07-30 12:00:00
1561,Delivery,Customer,2024-07-30 12:00:00,2024-08-03 01:00:00
1562,Receive,N/A,2024-07-01 08:00:00,2024-07-01 15:00:00
1562,WH_MAIN,WH_MAIN,2024-07-01 15:00:00,2024-07-01 21:00:00
1562,WH_SUB,K2,2024-07-01 21:00:00,2024-07-04 08:00:00
1562,Delivery,Customer,2024-07-04 08:00:00,2024-07-08 04:00:00
1563,Receive,N/A,2024-07-04 08:00:00,2024-07-04 11:00:00
1563,WH_MAIN,WH_MAIN,2024-07-04 11:00:00,2024-07-05 00:00:00
1563,WH_SUB,K3,2024-07-05 00:00:00,2024-07-06 06:00:00
1563,Delivery,Customer,2024-07-06 06:00:00,2024-07-08 08:00:00
1564,Receive,N/A,2024-07-04 08:00:00,2024-07-04 15:00:00
1564,WH_MAIN,WH_MAIN,2024-07-04 15:00:00,2024-07-05 01:00:00
1564,WH_SUB,K1,2024-07-05 01:00:00,2024-07-07 04:00:00
1564,Delivery,Customer,2024-07-07 04:00:00,2024-07-09 04:00:00
1565,Receive,N/A,2024-07-08 08:00:00,2024-07-08 13:00:00
1565,WH_MAIN,WH_MAIN,2024-07-08 13:00:00,2024-07-09 05:00:00
1565,WH_SUB,K1,2024-07-09 05:00:00,2024-07-11 15:00:00
1565,Delivery,Customer,2024-07-11 15:00:00,2024-07-15 15:00:00
1566,Receive,N/A,2024-07-27 08:00:00,2024-07-27 15:00:00
1566,WH_MAIN,WH_MAIN,2024-07-27 15:00:00,2024-07-28 01:00:00
1566,WH_SUB,K3,2024-07-28 01:00:00,2024-07-30 20:00:00
1566,Delivery,Customer,2024-07-30 20:00:00,2024-08-02 05:00:00
1567,Receive,N/A,2024-07-01 08:00:00,2024-07-01 14:00:00
1567,WH_MAIN,WH_MAIN,2024-07-01 14:00:00,2024-07-01 21:00:00
1567,WH_SUB,K4,2024-07-01 21:00:00,2024-07-03 18:00:00
1567,Delivery,Customer,2024-07-03 18:00:00,2024-07-06 07:00:00
1568,Receive,N/A,2024-07-23 08:00:00,2024-07-23 12:00:00
1568,WH_MAIN,WH_MAIN,2024-07-23 12:00:00,2024-07-23 23:00:00
1568,WH_SUB,K3,2024-07-23 23:00:00,2024-07-25 15:00:00
1568,Delivery,Customer,2024-07-25 15:00:00,2024-07-28 14:00:00
1569,Receive,N/A,2024-07-29 08:00:00,2024-07-29 18:00:00
1570,Receive,N/A,2024-07-08 08:00:00,2024-07-08 15:00:00
1570,WH_MAIN,WH_MAIN,2024-07-08 15:00:00,2024-07-09 03:00:00
1570,WH_SUB,K2,2024-07-09 03:00:00,2024-07-11 06:00:00
1570,Delivery,Customer,2024-07-11 06:00:00,2024-07-13 22:00:00
1571,Receive,N/A,2024-07-14 08:00:00,2024-07-14 17:00:00
1571,WH_MAIN,WH_MAIN,2024-07-14 17:00:00,2024-07-15 10:00:00
1571,WH_SUB,K3,2024-07-15 10:00:00,2024-07-17 12:00:00
1571,Delivery,Customer,2024-07-17 12:00:00,2024-07-21 05:00:00
1572,Receive,N/A,2024-07-20 08:00:00,2024-07-20 18:00:00
1572,WH_MAIN,WH_MAIN,2024-07-20 18:00:00,2024-07-21 05:00:00
1572,WH_SUB,K2,2024-07-21 05:00:00,2024-07-22 11:00:00
1572,Delivery,Customer,2024-07-22 11:00:00,2024-07-25 11:00:00
1573,Receive,N/A,2024-07-20 08:00:00,2024-07-20 10:00:00
1573,WH_MAIN,WH_MAIN,2024-07-20 10:00:00,2024-07-20 22:00:00
1573,WH_SUB,K1,2024-07-20 22:00:00,2024-07-22 09:00:00
1573,Delivery,Customer,2024-07-22 09:00:00,2024-07-26 03:00:00
1574,Receive,N/A,2024-07-06 08:00:00,2024-07-06 14:00:00
1574,WH_MAIN,WH_MAIN,2024-07-06 14:00:00,2024-07-07 02:00:00
1574,WH_SUB,K1,2024-07-07 02:00:00,2024-07-09 13:00:00
1574,Delivery,Customer,2024-07-09 13:00:00,2024-07-11 21:00:00
1575,Receive,N/A,2024-07-14 08:00:00,2024-07-14 17:00:00
1575,WH_MAIN,WH_MAIN,2024-07-14 17:00:00,2024-07-15 07:00:00
1575,WH_SUB,K2,2024-07-15 07:00:00,2024-07-16 14:00:00
1575,Delivery,Customer,2024-07-16 14:00:00,2024-07-18 17:00:00
1576,Receive,N/A,2024-07-26 08:00:00,2024-07-26 17:00:00
1576,WH_MAIN,WH_MAIN,2024-07-26 17:00:00,2024-07-27 07:00:00
1576,WH_SUB,K2,2024-07-27 07:00:00,2024-07-29 11:00:00
1576,Delivery,Customer,2024-07-29 11:00:00,2024-08-01 14:00:00
1577,Receive,N/A,2024-07-25 08:00:00,2024-07-25 16:00:00
1577,WH_MAIN,WH_MAIN,2024-07-25 16:00:00,2024-07-26 01:00:00
1577,WH_SUB,K1,2024-07-26 01:00:00,2024-07-28 02:00:00
1578,Receive,N/A,2024-07-04 08:00:00,2024-07-04 16:00:00
1578,WH_MAIN,WH_MAIN,2024-07-04 16:00:00,2024-07-05 01:00:00
1578,WH_SUB,K2,2024-07-05 01:00:00,2024-07-06 11:00:00
1579,Receive,N/A,2024-07-07 08:00:00,2024-07-07 15:00:00
1579,WH_MAIN,WH_MAIN,2024-07-07 15:00:00,2024-07-08 07:00:00
1579,WH_SUB,K1,2024-07-08 07:00:00,2024-07-10 08:00:00
1579,Delivery,Customer,2024-07-10 08:00:00,2024-07-14 01:00:00
1580,Receive,N/A,2024-07-15 08:00:00,2024-07-15 18:00:00
1580,WH_MAIN,WH_MAIN,2024-07-15 18:00:00,2024-07-16 09:00:00
1580,WH_SUB,K3,2024-07-16 09:00:00,2024-07-19 05:00:00
1580,Delivery,Customer,2024-07-19 05:00:00,2024-07-21 17:00:00
1581,Receive,N/A,2024-07-30 08:00:00,2024-07-30 14:00:00
1581,WH_MAIN,WH_MAIN,2024-07-30 14:00:00,2024-07-30 23:00:00
1581,WH_SUB,K1,2024-07-30 23:00:00,2024-08-02 21:00:00
1581,Delivery,Customer,2024-08-02 21:00:00,2024-08-05 07:00:00
1582,Receive,N/A,2024-07-05 08:00:00,2024-07-05 10:00:00
1582,WH_MAIN,WH_MAIN,2024-07-05 10:00:00,2024-07-05 19:00:00
1582,WH_SUB,K1,2024-07-05 19:00:00,2024-07-08 08:00:00
1582,Delivery,Customer,2024-07-08 08:00:00,2024-07-12 06:00:00
1583,Receive,N/A,2024-07-20 08:00:00,2024-07-20 18:00:00
1583,WH_MAIN,WH_MAIN,2024-07-20 18:00:00,2024-07-21 09:00:00
1583,WH_SUB,K4,2024-07-21 09:00:00,2024-07-24 09:00:00
1584,Receive,N/A,2024-07-11 08:00:00,2024-07-11 13:00:00
1584,WH_MAIN,WH_MAIN,2024-07-11 13:00:00,2024-07-12 05:00:00
1584,WH_SUB,K3,2024-07-12 05:00:00,2024-07-14 13:00:00
1585,Receive,N/A,2024-07-03 08:00:00,2024-07-03 11:00:00
1585,WH_MAIN,WH_MAIN,2024-07-03 11:00:00,2024-07-04 05:00:00
