OrderID,OrderDate,CustomerID,Revenue,WarehouseRoute,Status,ReturnFlag,SLA_Result,FeedbackScore,ProductID,ChannelID
1749,2024-08-15,C046,880144,K2,Completed,0,1,4,P020,CH05
1750,2024-05-17,C036,670637,K4,Completed,0,1,4,P016,CH04
1751,2024-04-05,C023,454748,K4,Completed,0,1,3,P025,CH05
1752,2024-07-02,C026,512828,K4,Completed,0,1,5,P022,CH05
1753,2024-09-07,C029,676190,K2,Completed,0,0,5,P013,CH01
1754,2024-02-23,C033,568962,K1,Returned,1,1,1,P027,CH02
1755,2024-09-24,C037,334064,K4,Completed,0,1,4,P019,CH05
1756,2024-04-22,C024,312713,K4,Completed,0,1,3,P017,CH05
1757,2024-09-13,C020,641639,K3,Completed,0,0,5,P004,CH03
1758,2024-08-31,C001,723463,WH_MAIN,Completed,0,1,4,P012,CH02
1759,2024-10-25,C020,832724,K4,Completed,0,1,4,P029,CH03
1760,2024-03-10,C019,294939,WH_MAIN,Returned,1,0,1,P009,CH02
1761,2024-06-11,C045,365100,WH_MAIN,Returned,1,0,2,P019,CH03
1762,2024-08-30,C026,569546,K1,Completed,0,1,3,P012,CH05
1763,2024-06-03,C006,730552,K1,Completed,0,1,5,P009,CH05
1764,2024-07-28,C038,585775,K2,Completed,0,0,4,P007,CH01
1765,2024-08-23,C007,315380,K3,Completed,0,1,5,P028,CH03
1766,2024-06-07,C012,413157,WH_MAIN,Completed,0,1,4,P014,CH04
1767,2024-09-10,C048,642455,K1,Completed,0,1,4,P020,CH01
1768,2024-08-15,C031,335927,K4,Completed,0,1,5,P019,CH03
1769,2024-11-23,C050,895742,K3,Returned,1,0,3,P026,CH03
1770,2024-08-26,C032,510646,K4,Returned,1,0,3,P015,CH01
1771,2024-09-25,C014,669493,WH_MAIN,Completed,0,1,3,P016,CH05
1772,2024-07-10,C035,756140,K1,Completed,0,1,5,P021,CH03
1773,2024-05-04,C044,766328,K3,Completed,0,1,5,P005,CH05
1774,2024-07-18,C048,440718,K1,Completed,0,1,4,P003,CH01
1775,2024-04-09,C041,692653,K1,Completed,0,1,5,P012,CH05
1776,2024-07-10,C049,522862,K2,Completed,0,1,5,P025,CH02
1777,2024-09-04,C037,542223,WH_MAIN,Completed,0,1,4,P020,CH04
1778,2024-10-06,C012,316793,K1,Completed,0,1,4,P027,CH03
1779,2024-07-24,C015,484741,K4,Completed,0,1,5,P021,CH04
1780,2024-03-03,C032,860263,WH_MAIN,Completed,0,1,4,P004,CH05
1781,2024-07-25,C004,434456,WH_MAIN,Completed,0,1,4,P021,CH03
1782,2024-09-08,C025,451754,K1,Completed,0,1,3,P023,CH05
1783,2024-09-08,C025,621554,K2,Completed,0,1,4,P016,CH02
1784,2024-08-01,C028,469214,K4,Completed,0,1,3,P025,CH01
1785,2024-12-26,C028,332259,WH_MAIN,Completed,0,1,4,P007,CH03
1786,2024-08-06,C042,385316,K3,Completed,0,1,4,P013,CH02
1787,2024-09-25,C039,837251,WH_MAIN,Completed,0,1,5,P021,CH02
1788,2024-07-13,C018,598286,K3,Completed,0,1,4,P010,CH03
1789,2024-11-29,C028,632284,K1,Returned,1,0,2,P026,CH05
1790,2024-08-22,C021,364352,K3,Completed,0,1,5,P007,CH02
1791,2024-09-03,C002,592272,K1,Completed,0,0,3,P014,CH04
1792,2024-03-01,C047,432244,K3,Completed,0,1,3,P026,CH02
1793,2024-11-25,C004,830041,K1,Completed,0,1,4,P005,CH05
1794,2024-08-22,C004,898860,K2,Completed,0,1,3,P003,CH05
1795,2024-08-20,C023,560393,K1,Completed,0,1,5,P023,CH04
1796,2024-04-18,C043,437667,K1,Completed,0,1,5,P029,CH02
1797,2024-04-18,C030,801975,K1,Completed,0,1,3,P011,CH05
1798,2024-10-17,C014,832009,K3,Completed,0,0,3,P011,CH03
1799,2024-10-31,C046,532620,K2,Completed,0,1,3,P018,CH01
1800,2024-12-22,C039,688431,K2,Completed,0,1,4,P015,CH01
1801,2024-11-03,C038,539806,K3,Returned,1,0,2,P012,CH01
1802,2024-07-31,C041,713757,K1,Completed,0,1,3,P009,CH02
1803,2024-08-08,C045,803394,K1,Completed,0,1,5,P010,CH04
1804,2024-07-12,C012,437205,K1,Completed,0,1,5,P026,CH05
1805,2024-07-28,C003,846428,K3,Returned,1,0,2,P012,CH03
1806,2024-11-10,C027,626544,K2,Completed,0,1,3,P017,CH03
1807,2024-09-09,C017,457649,K3,Completed,0,1,5,P029,CH02
1808,2024-10-14,C007,324721,K4,Completed,0,1,4,P006,CH01
1809,2024-05-07,C015,688692,K4,Returned,1,0,2,P007,CH02
1810,2024-10-21,C032,806388,K3,Completed,0,1,3,P014,CH04
1811,2024-07-18,C036,508899,K4,Completed,0,1,4,P013,CH04
1812,2024-10-08,C025,766006,WH_MAIN,Completed,0,1,5,P008,CH05
1813,2024-12-02,C028,446507,K4,Returned,1,1,3,P010,CH05
1814,2024-07-13,C007,339608,K4,Completed,0,0,4,P009,CH04
1815,2024-09-23,C043,296355,K1,Completed,0,1,3,P018,CH04
1816,2024-07-31,C016,874500,K1,Completed,0,1,4,P027,CH04
1817,2024-09-29,C029,690984,K4,Completed,0,1,3,P026,CH02
1818,2024-07-28,C006,682867,K1,Completed,0,0,4,P002,CH04
1819,2024-02-20,C023,639915,WH_MAIN,Completed,0,1,3,P005,CH03
1820,2024-08-23,C015,885502,WH_MAIN,Completed,0,1,4,P029,CH01
1821,2024-11-19,C029,835807,WH_MAIN,Completed,0,1,5,P005,CH04
1822,2024-11-27,C022,678958,K3,Completed,0,1,4,P006,CH01
1823,2024-02-03,C037,683865,K1,Completed,0,1,4,P019,CH02
1824,2024-11-27,C016,790539,K1,Returned,1,0,1,P008,CH01
1825,2024-04-24,C028,427790,K4,Completed,0,1,5,P016,CH02
1826,2024-01-06,C032,764823,K4,Completed,0,1,4,P013,CH03
1827,2024-02-21,C031,611186,K3,Completed,0,1,4,P001,CH02
1828,2024-11-16,C042,732314,K2,Completed,0,1,3,P022,CH02
1829,2024-02-24,C004,715147,K4,Completed,0,1,5,P020,CH05
1830,2024-10-25,C039,463078,K1,Completed,0,1,3,P017,CH04
1831,2024-07-02,C004,611330,K4,Completed,0,1,5,P007,CH04
1832,2024-07-27,C036,542223,K4,Completed,0,1,5,P025,CH03
1833,2024-06-29,C049,411627,K2,Completed,0,1,3,P013,CH03
1834,2024-07-10,C016,339488,WH_MAIN,Completed,0,1,5,P004,CH04
1835,2024-07-21,C001,758677,K4,Returned,1,1,2,P004,CH05
1836,2024-09-29,C002,764562,K2,Completed,0,1,5,P006,CH04
1837,2024-12-10,C044,627972,WH_MAIN,Completed,0,1,4,P028,CH05
1838,2024-06-07,C001,596578,K3,Returned,1,1,3,P019,CH03
1839,2024-06-19,C003,364802,K2,Returned,1,0,1,P029,CH01
1840,2024-07-01,C047,440300,K3,Returned,1,0,3,P012,CH03
1841,2024-03-29,C033,798140,K4,Completed,0,1,4,P022,CH03
1842,2024-02-29,C026,258483,K3,Completed,0,1,5,P007,CH02
1843,2024-09-14,C002,342475,K3,Completed,0,1,4,P027,CH02
1844,2024-10-04,C033,423108,K1,Completed,0,0,5,P010,CH02
1845,2024-10-08,C016,717476,K1,Completed,0,1,4,P026,CH02
1846,2024-06-28,C046,767792,K2,Returned,1,1,1,P019,CH05
1847,2024-10-07,C050,719131,K1,Completed,0,1,4,P007,CH04
1848,2024-06-21,C028,398719,WH_MAIN,Completed,0,1,4,P030,CH01
1849,2024-02-02,C037,874898,K1,Completed,0,1,4,P003,CH03
1850,2024-07-06,C046,509701,K2,Completed,0,1,5,P013,CH05
1851,2024-10-01,C014,541712,K4,Completed,0,1,5,P013,CH01
1852,2024-06-10,C031,887668,K2,Completed,0,1,3,P018,CH05
1853,2024-07-18,C008,876259,K2,Completed,0,1,4,P028,CH05
1854,2024-10-04,C030,492004,WH_MAIN,Completed,0,1,3,P030,CH03
1855,2024-07-31,C026,878287,K1,Completed,0,1,4,P026,CH04
1856,2024-06-15,C025,479773,K3,Completed,0,1,3,P020,CH02
1857,2024-12-03,C008,344640,K1,Completed,0,1,4,P028,CH04
1858,2024-05-07,C037,641783,K1,Completed,0,1,3,P008,CH03
1859,2024-06-18,C008,453199,K1,Completed,0,1,4,P029,CH03
1860,2024-11-24,C001,319468,WH_MAIN,Completed,0,0,3,P009,CH03
1861,2024-02-09,C020,650062,K4,Returned,1,0,1,P007,CH01
1862,2024-02-07,C009,401028,K4,Completed,0,1,3,P001,CH04
1863,2024-03-15,C042,343691,K2,Returned,1,0,1,P003,CH04
1864,2024-06-20,C028,864811,K1,Completed,0,1,4,P013,CH05
1865,2024-09-23,C012,451837,WH_MAIN,Completed,0,1,4,P028,CH05
1866,2024-01-31,C035,418958,WH_MAIN,Completed,0,1,4,P030,CH05
1867,2024-07-17,C007,630232,K1,Completed,0,0,4,P025,CH03
1868,2024-10-20,C029,825355,K1,Completed,0,1,5,P028,CH04
1869,2024-04-07,C003,899098,K2,Completed,0,1,4,P017,CH03
1870,2024-12-14,C016,508556,K3,Returned,1,0,2,P025,CH01
1871,2024-09-19,C002,626977,K1,Completed,0,1,3,P024,CH05
1872,2024-11-28,C014,891607,K1,Completed,0,1,4,P001,CH03
1873,2024-10-09,C049,459946,K2,Completed,0,1,3,P006,CH03
1874,2024-07-07,C018,286512,K2,Completed,0,1,5,P021,CH01
1875,2024-10-06,C025,801713,K2,Completed,0,1,5,P006,CH02
1876,2024-08-06,C022,859688,K4,Completed,0,1,5,P026,CH04
1877,2024-07-27,C009,263283,K2,Returned,1,0,3,P012,CH02
1878,2024-03-11,C038,318167,K4,Completed,0,1,4,P013,CH05
1879,2024-04-11,C038,501178,K3,Completed,0,0,5,P013,CH03
1880,2024-07-30,C003,572720,WH_MAIN,Completed,0,0,3,P029,CH01
1881,2024-01-20,C029,445769,K4,Returned,1,1,2,P015,CH01
1882,2024-02-05,C024,285906,K3,Completed,0,1,5,P021,CH04
1883,2024-05-22,C013,762357,K3,Completed,0,0,3,P016,CH02
1884,2024-05-10,C047,472196,WH_MAIN,Completed,0,1,3,P022,CH04
1885,2024-05-30,C030,814877,K1,Completed,0,0,3,P021,CH03
1886,2024-10-11,C002,826676,WH_MAIN,Completed,0,1,4,P011,CH04
1887,2024-05-15,C009,793874,K2,Completed,0,0,3,P028,CH01
1888,2024-01-09,C038,795461,WH_MAIN,Completed,0,1,5,P005,CH01
1889,2024-06-27,C034,454609,K3,Completed,0,1,5,P004,CH05
1890,2024-07-10,C035,730063,WH_MAIN,Completed,0,1,3,P003,CH05
1891,2024-08-17,C041,719167,WH_MAIN,Completed,0,1,3,P019,CH03
1892,2024-07-15,C016,739859,K1,Completed,0,1,3,P020,CH02
1893,2024-09-29,C004,458593,K2,Completed,0,0,4,P025,CH04
1894,2024-03-31,C039,805919,K3,Completed,0,1,3,P018,CH03
1895,2024-02-07,C032,582381,WH_MAIN,Completed,0,1,4,P015,CH05
1896,2024-08-26,C017,883857,WH_MAIN,Completed,0,1,3,P009,CH04
1897,2024-06-09,C010,415503,K1,Completed,0,0,3,P017,CH05
1898,2024-02-27,C043,642469,K3,Completed,0,1,4,P014,CH04
1899,2024-06-02,C011,788410,K1,Completed,0,1,5,P015,CH02
1900,2024-09-15,C003,818084,WH_MAIN,Completed,0,1,3,P001,CH03
1901,2024-11-25,C014,390941,WH_MAIN,Completed,0,0,3,P021,CH04
1902,2024-02-05,C016,736374,K2,Completed,0,1,4,P022,CH01
1903,2024-08-01,C019,809437,K2,Completed,0,1,4,P022,CH01
1904,2024-07-25,C027,663354,WH_MAIN,Completed,0,1,3,P003,CH04
1905,2024-08-04,C029,389437,K4,Completed,0,1,4,P016,CH04
1906,2024-10-11,C036,338219,WH_MAIN,Completed,0,1,5,P023,CH04
1907,2024-06-08,C005,832600,K4,Completed,0,1,5,P025,CH01
1908,2024-10-15,C050,283844,K3,Completed,0,1,5,P011,CH01
1909,2024-07-22,C016,858475,WH_MAIN,Completed,0,1,4,P012,CH04
1910,2024-08-06,C046,510919,K2,Returned,1,0,1,P010,CH05
1911,2024-09-03,C006,387975,WH_MAIN,Completed,0,1,3,P016,CH05
1912,2024-06-12,C013,374221,K1,Returned,1,0,3,P008,CH02
1913,2024-04-08,C036,732590,K1,Completed,0,1,4,P006,CH03
1914,2024-08-19,C014,489243,K2,Completed,0,1,5,P012,CH05
1915,2024-03-15,C043,398018,WH_MAIN,Completed,0,1,3,P024,CH01
1916,2024-06-25,C033,402392,K2,Completed,0,1,3,P028,CH05
1917,2024-05-15,C024,378095,K2,Completed,0,1,3,P021,CH02
1918,2024-05-11,C037,364704,WH_MAIN,Completed,0,0,3,P008,CH02
1919,2024-10-11,C010,315652,K4,Completed,0,1,5,P026,CH03
1920,2024-07-26,C002,262340,K2,Completed,0,1,4,P028,CH05
1921,2024-09-25,C039,847935,WH_MAIN,Completed,0,1,5,P004,CH01
1922,2024-04-09,C031,474346,K3,Completed,0,1,4,P026,CH01
1923,2024-06-08,C018,594540,K2,Completed,0,1,4,P008,CH04
1924,2024-12-17,C036,675745,K2,Completed,0,1,4,P026,CH01
1925,2024-08-06,C008,589426,WH_MAIN,Completed,0,1,4,P028,CH03
1926,2024-12-10,C011,456919,WH_MAIN,Completed,0,1,5,P018,CH03
1927,2024-04-11,C002,381414,WH_MAIN,Completed,0,1,5,P028,CH01
1928,2024-10-29,C038,638822,WH_MAIN,Completed,0,1,4,P028,CH01
1929,2024-12-12,C034,671082,K3,Completed,0,1,4,P005,CH04
1930,2024-05-02,C027,308563,WH_MAIN,Completed,0,1,3,P009,CH01
1931,2024-07-10,C029,427667,K2,Completed,0,1,5,P004,CH04
1932,2024-03-10,C005,747000,WH_MAIN,Completed,0,1,5,P027,CH04
1933,2024-09-18,C003,808781,K1,Completed,0,1,4,P022,CH01
1934,2024-10-22,C018,813533,K1,Returned,1,0,3,P017,CH02
1935,2024-07-16,C034,788781,WH_MAIN,Completed,0,1,3,P009,CH02
1936,2024-10-23,C036,717955,K1,Completed,0,1,3,P001,CH04
1937,2024-07-06,C004,829938,K4,Completed,0,1,4,P021,CH01
1938,2024-10-27,C027,749254,K4,Completed,0,1,4,P020,CH02
1939,2024-08-17,C028,713752,K2,Completed,0,1,4,P013,CH01
1940,2024-10-01,C037,885213,K2,Completed,0,1,5,P028,CH01
1941,2024-12-27,C033,419024,K1,Completed,0,1,3,P016,CH01
1942,2024-11-11,C014,820706,K2,Completed,0,0,5,P029,CH05
1943,2024-09-04,C031,253794,K1,Completed,0,1,5,P013,CH01
1944,2024-08-31,C031,348250,WH_MAIN,Completed,0,1,4,P014,CH05
1945,2024-05-06,C045,841616,WH_MAIN,Completed,0,1,5,P003,CH04
1946,2024-07-31,C015,322466,K2,Completed,0,1,5,P029,CH02
1947,2024-11-11,C041,677974,K2,Completed,0,1,4,P006,CH02
1948,2024-09-23,C012,743510,K2,Returned,1,0,1,P018,CH02
1949,2024-04-09,C003,788363,K2,Completed,0,0,5,P019,CH02
1950,2024-11-28,C027,650504,WH_MAIN,Completed,0,1,3,P005,CH02
1951,2024-06-25,C045,837446,K2,Completed,0,1,4,P015,CH02
1952,2024-04-30,C005,595782,WH_MAIN,Completed,0,1,3,P025,CH02
1953,2024-11-24,C025,290639,K4,Completed,0,1,5,P002,CH04
1954,2024-06-24,C008,415273,K4,Completed,0,1,5,P010,CH01
1955,2024-03-18,C009,816948,WH_MAIN,Completed,0,1,5,P024,CH03
1956,2024-11-04,C033,687350,K1,Completed,0,0,4,P030,CH05
1957,2024-03-02,C046,582841,K2,Completed,0,1,4,P018,CH03
1958,2024-04-10,C045,273377,WH_MAIN,Completed,0,1,3,P027,CH03
1959,2024-12-26,C016,363030,K1,Completed,0,1,5,P013,CH01
1960,2024-08-19,C032,352766,K4,Completed,0,1,4,P005,CH01
1961,2024-08-08,C019,525273,K2,Completed,0,0,3,P023,CH01
1962,2024-08-09,C031,870099,WH_MAIN,Completed,0,1,4,P024,CH02
1963,2024-12-08,C040,563082,WH_MAIN,Completed,0,1,4,P001,CH04
1964,2024-01-24,C007,398431,K3,Returned,1,0,1,P022,CH02
1965,2024-06-21,C033,390254,K3,Completed,0,1,3,P001,CH04
1966,2024-01-02,C032,797741,K1,Completed,0,1,4,P018,CH04
1967,2024-07-03,C044,564547,K1,Completed,0,1,5,P015,CH03
1968,2024-10-20,C010,680337,K4,Completed,0,1,3,P017,CH03
1969,2024-10-02,C028,700767,K2,Completed,0,1,4,P011,CH04
1970,2024-02-07,C047,293624,K2,Completed,0,1,5,P021,CH04
1971,2024-04-06,C015,371225,K2,Completed,0,1,4,P026,CH02
1972,2024-08-25,C036,470616,WH_MAIN,Completed,0,1,5,P025,CH02
1973,2024-07-28,C034,827329,K2,Completed,0,1,3,P022,CH03
1974,2024-05-20,C015,888107,K4,Completed,0,1,3,P027,CH01
1975,2024-10-29,C001,685769,K1,Completed,0,1,5,P027,CH04
1976,2024-06-20,C011,662336,K2,Completed,0,1,4,P017,CH02
1977,2024-07-28,C005,276016,K2,Completed,0,1,5,P013,CH03
1978,2024-03-11,C006,766780,K1,Completed,0,1,3,P001,CH02
1979,2024-05-04,C015,347722,K1,Completed,0,0,5,P002,CH04
1980,2024-12-13,C006,650740,WH_MAIN,Completed,0,1,3,P009,CH04
1981,2024-08-14,C005,752076,WH_MAIN,Completed,0,1,4,P003,CH05
1982,2024-02-14,C049,426871,K4,Completed,0,0,3,P001,CH01
1983,2024-02-10,C012,687102,K1,Completed,0,1,3,P021,CH05
1984,2024-09-26,C012,701482,K4,Completed,0,1,3,P016,CH03
1985,2024-03-09,C044,444579,K1,Completed,0,1,4,P023,CH02
1986,2024-03-06,C031,753660,WH_MAIN,Completed,0,0,4,P006,CH03
1987,2024-09-07,C027,512418,WH_MAIN,Completed,0,1,3,P028,CH04
1988,2024-04-22,C039,680245,WH_MAIN,Completed,0,1,4,P017,CH05
1989,2024-08-09,C037,292699,K3,Completed,0,1,3,P005,CH05
1990,2024-03-16,C001,685313,K4,Completed,0,1,3,P005,CH05
1991,2024-03-28,C028,491789,K2,Completed,0,1,3,P006,CH03
1992,2024-08-18,C018,645465,K2,Completed,0,1,4,P003,CH04
1993,2024-01-19,C027,768589,K2,Completed,0,1,5,P021,CH02
1994,2024-09-21,C029,375452,WH_MAIN,Completed,0,1,3,P023,CH02
1995,2024-03-13,C044,619616,K2,Completed,0,1,4,P005,CH03
1996,2024-12-29,C042,568456,K4,Completed,0,1,4,P021,CH05
1997,2024-06-11,C031,300955,K3,Completed,0,1,5,P005,CH01
1998,2024-06-03,C048,517353,K3,Completed,0,1,3,P010,CH03
1999,2024-06-05,C021,682345,K4,Completed,0,0,4,P010,CH03
2000,2024-08-27,C047,817379,K2,Completed,0,1,3,P019,CH04
